Time,Agent_0,Agent_1,Agent_2,Agent_3,Agent_4,Agent_5,Agent_6,Agent_7
1.8018018018018018,0.2425356442695843,0.2425356442695843,0.2425356442695843,0.2425356442695843,54.37160641101117,0.43072093602107525,0.43072093602107525,0.43072093602107525
1.8418418418418419,0.2425356370900744,0.2425356370900744,0.2425356370900744,0.2425356370900744,54.32826184095888,0.43072087546384114,0.43072087546384114,0.43072087546384114
1.8818818818818819,0.24253563292893532,0.24253563292893532,0.24253563292893532,0.24253563292893532,54.28505910699302,0.4307208364484306,0.4307208364484306,0.4307208364484306
1.921921921921922,0.24253563023131258,0.24253563023131258,0.24253563023131258,0.24253563023131258,54.242067888100806,0.4307208086731351,0.4307208086731351,0.4307208086731351
1.961961961961962,0.2425356274425961,0.2425356274425961,0.2425356274425961,0.2425356274425961,54.19935768728204,0.4307207864087608,0.4307207864087608,0.4307207864087608
2.002002002002002,0.24253562679384985,0.24253562679384985,0.24253562679384985,0.24253562679384985,54.15699770197496,0.4307207759277162,0.4307207759277162,0.4307207759277162
2.042042042042042,0.2425356259757555,0.2425356259757555,0.2425356259757555,0.2425356259757555,54.11505674757369,0.4307207662749634,0.4307207662749634,0.4307207662749634
2.0820820820820822,0.24253562456926211,0.24253562456926211,0.24253562456926211,0.24253562456926211,54.07360310784026,0.4307207572493494,0.4307207572493494,0.4307207572493494
2.1221221221221223,0.24253562488574876,0.24253562488574876,0.24253562488574876,0.24253562488574876,54.03270441650892,0.4307207563448478,0.4307207563448478,0.4307207563448478
2.1621621621621623,0.242535625341789,0.242535625341789,0.242535625341789,0.242535625341789,53.99242757853692,0.430720755591351,0.430720755591351,0.430720755591351
2.2022022022022023,0.24253562499284975,0.24253562499284975,0.24253562499284975,0.24253562499284975,53.95283862670421,0.43072075192896514,0.43072075192896514,0.43072075192896514
2.2422422422422423,0.24253562449460686,0.24253562449460686,0.24253562449460686,0.24253562449460686,53.91400260169648,0.4307207479011389,0.4307207479011389,0.4307207479011389
2.2822822822822824,0.24253562281424124,0.24253562281424124,0.24253562281424124,0.24253562281424124,53.87598345469914,0.4307207443599392,0.4307207443599392,0.4307207443599392
2.3223223223223224,0.24253562329630124,0.24253562329630124,0.24253562329630124,0.24253562329630124,53.838843904693825,0.43072074901316654,0.43072074901316654,0.43072074901316654
2.3623623623623624,0.2425356229605487,0.2425356229605487,0.2425356229605487,0.2425356229605487,53.80264539183179,0.43072074801801047,0.43072074801801047,0.43072074801801047
2.4024024024024024,0.242535623013084,0.242535623013084,0.242535623013084,0.242535623013084,53.767447888718124,0.43072074846989156,0.43072074846989156,0.43072074846989156
2.4424424424424425,0.24253562322458422,0.24253562322458422,0.24253562322458422,0.24253562322458422,53.7333098409099,0.43072074848973324,0.43072074848973324,0.43072074848973324
2.4824824824824825,0.24253562338313384,0.24253562338313384,0.24253562338313384,0.24253562338313384,53.7002880442609,0.4307207477093837,0.4307207477093837,0.43072074770938373
2.5225225225225225,0.24253562380155655,0.24253562380155655,0.24253562380155655,0.24253562380155655,53.66843753753144,0.43072074773191327,0.43072074773191327,0.4307207477319133
2.5625625625625625,0.24253562413195162,0.24253562413195162,0.24253562413195162,0.24253562413195162,53.63781150973188,0.43072074790516973,0.43072074790516973,0.43072074790516984
2.6026026026026026,0.24253562405100004,0.24253562405100004,0.24253562405100004,0.24253562405100004,53.608461196722786,0.4307207467918022,0.4307207467918022,0.4307207467918023
2.6426426426426426,0.24253562430556153,0.24253562430556153,0.24253562430556153,0.24253562430556153,53.58043577450247,0.43072074694411816,0.43072074694411816,0.43072074694411816
2.6826826826826826,0.24253562457417963,0.24253562457417963,0.24253562457417963,0.24253562457417963,53.55378228388763,0.4307207475638571,0.4307207475638571,0.4307207475638572
2.7227227227227226,0.24253562434272144,0.24253562434272144,0.24253562434272144,0.24253562434272144,53.528545535400454,0.43072074642272895,0.43072074642272895,0.43072074642272895
2.7627627627627627,0.24253562467396908,0.24253562467396908,0.24253562467396908,0.24253562467396908,53.5047680062521,0.43072074725417325,0.43072074725417325,0.43072074725417325
2.8028028028028027,0.24253562463009457,0.24253562463009457,0.24253562463009457,0.24253562463009457,53.48248978980962,0.43072074724071346,0.43072074724071346,0.43072074724071346
2.8428428428428427,0.24253562450556873,0.24253562450556873,0.24253562450556873,0.24253562450556873,53.46174849207242,0.43072074655136594,0.43072074655136594,0.43072074655136594
2.8828828828828827,0.24253562480987947,0.24253562480987947,0.24253562480987947,0.24253562480987947,53.442579163389524,0.430720747750426,0.430720747750426,0.430720747750426
2.9229229229229228,0.24253562444200397,0.24253562444200397,0.24253562444200397,0.24253562444200397,53.425014250300656,0.4307207464776838,0.4307207464776838,0.4307207464776839
2.962962962962963,0.24253562478187699,0.24253562478187699,0.24253562478187699,0.24253562478187699,53.40908349274975,0.4307207475788186,0.4307207475788186,0.4307207475788185
3.003003003003003,0.24253562458932046,0.24253562458932046,0.24253562458932046,0.24253562458932046,53.39481391149867,0.43072074717534875,0.43072074717534875,0.4307207471753487
3.043043043043043,0.24253562460675257,0.24253562460675257,0.24253562460675257,0.24253562460675257,53.382229715590455,0.43072074700679475,0.43072074700679475,0.43072074700679464
3.083083083083083,0.24253562474675344,0.24253562474675344,0.24253562474675344,0.24253562474675344,53.371352275509246,0.4307207477867894,0.4307207477867894,0.4307207477867893
3.123123123123123,0.24253562442655277,0.24253562442655277,0.24253562442655277,0.24253562442655277,53.36220008262116,0.4307207465250011,0.4307207465250011,0.43072074652500103
3.163163163163163,0.24253562480903393,0.24253562480903393,0.24253562480903393,0.24253562480903393,53.35478868772528,0.4307207479587075,0.4307207479587075,0.4307207479587074
3.203203203203203,0.2425356244124503,0.2425356244124503,0.2425356244124503,0.2425356244124503,53.34913071226618,0.43072074663485277,0.43072074663485277,0.4307207466348527
3.2432432432432434,0.24253562475079454,0.24253562475079454,0.24253562475079454,0.24253562475079454,53.34523577187656,0.4307207476922389,0.4307207476922389,0.43072074769223884
3.2832832832832834,0.24253562453654853,0.24253562453654853,0.24253562453654853,0.24253562453654853,53.343110507301375,0.4307207472046998,0.4307207472046998,0.4307207472046998
3.3233233233233235,0.24253562460251166,0.24253562460251166,0.24253562460251166,0.24253562460251166,53.34275853083689,0.430720747169509,0.430720747169509,0.430720747169509
3.3633633633633635,0.24253562467855133,0.24253562467855133,0.24253562467855133,0.24253562467855133,53.34418044282575,0.4307207477406788,0.4307207477406788,0.4307207477406788
3.4034034034034035,0.24253562443494694,0.24253562443494694,0.24253562443494694,0.24253562443494694,53.34737382625073,0.4307207466606963,0.4307207466606963,0.4307207466606963
3.4434434434434436,0.2425356247684226,0.2425356247684226,0.2425356247684226,0.2425356247684226,53.35233323633158,0.43072074800630544,0.43072074800630544,0.43072074800630544
3.4834834834834836,0.2425356243496805,0.2425356243496805,0.2425356243496805,0.2425356243496805,53.35905024348318,0.4307207464732386,0.4307207464732386,0.4307207464732386
3.5235235235235236,0.24253562477459303,0.24253562477459303,0.24253562477459303,0.24253562477459303,53.36751340629462,0.4307207479425453,0.4307207479425453,0.4307207479425453
3.5635635635635636,0.24253562440583798,0.24253562440583798,0.24253562440583798,0.24253562440583798,53.37770834398012,0.43072074678534295,0.43072074678534295,0.43072074678534295
3.6036036036036037,0.2425356246960827,0.2425356246960827,0.2425356246960827,0.2425356246960827,53.38961771686149,0.43072074760313567,0.43072074760313567,0.43072074760313556
3.6436436436436437,0.24253562453145905,0.24253562453145905,0.24253562453145905,0.24253562453145905,53.40322130170113,0.4307207473107601,0.4307207473107601,0.4307207473107601
3.6836836836836837,0.24253562456345362,0.24253562456345362,0.24253562456345362,0.24253562456345362,53.41849600306339,0.4307207471264516,0.4307207471264516,0.4307207471264516
3.7237237237237237,0.24253562465638467,0.24253562465638467,0.24253562465638467,0.24253562465638467,53.43541591387251,0.4307207477603765,0.4307207477603765,0.4307207477603765
3.7637637637637638,0.24253562441948096,0.24253562441948096,0.24253562441948096,0.24253562441948096,53.453952366556294,0.4307207466783006,0.4307207466783006,0.4307207466783006
3.803803803803804,0.24253562474114237,0.24253562474114237,0.24253562474114237,0.24253562474114237,53.474073976253834,0.4307207480095977,0.4307207480095977,0.4307207480095977
3.843843843843844,0.24253562432768483,0.24253562432768483,0.24253562432768483,0.24253562432768483,53.49574672700271,0.4307207464525966,0.4307207464525966,0.43072074645259667
3.883883883883884,0.24253562475827872,0.24253562475827872,0.24253562475827872,0.24253562475827872,53.51893400586529,0.43072074798969057,0.43072074798969057,0.43072074798969057
3.923923923923924,0.24253562436171558,0.24253562436171558,0.24253562436171558,0.24253562436171558,53.543596710643236,0.4307207466913127,0.4307207466913127,0.4307207466913127
3.963963963963964,0.24253562470428972,0.24253562470428972,0.24253562470428972,0.24253562470428972,53.569693289864034,0.4307207477114209,0.4307207477114209,0.4307207477114209
4.004004004004004,0.24253562448807342,0.24253562448807342,0.24253562448807342,0.24253562448807342,53.597179854173596,0.4307207471887807,0.4307207471887807,0.4307207471887807
4.044044044044044,0.2425356246085078,0.2425356246085078,0.2425356246085078,0.2425356246085078,53.62601023682926,0.4307207472960599,0.4307207472960599,0.4307207472960599
4.084084084084084,0.2425356246003719,0.2425356246003719,0.2425356246003719,0.2425356246003719,53.656136096711194,0.43072074759242523,0.43072074759242523,0.4307207475924252
4.124124124124124,0.24253562448950058,0.24253562448950058,0.24253562448950058,0.24253562448950058,53.68750700367782,0.4307207468960894,0.4307207468960894,0.4307207468960894
4.1641641641641645,0.2425356246853277,0.2425356246853277,0.2425356246853277,0.2425356246853277,53.72007053258236,0.4307207478922625,0.4307207478922625,0.4307207478922625
4.2042042042042045,0.24253562438186332,0.24253562438186332,0.24253562438186332,0.24253562438186332,53.753772368445446,0.430720746589815,0.430720746589815,0.430720746589815
4.2442442442442445,0.24253562473835694,0.24253562473835694,0.24253562473835694,0.24253562473835694,53.78855639618465,0.4307207480630948,0.4307207480630948,0.4307207480630947
4.2842842842842845,0.2425356243089459,0.2425356243089459,0.2425356243089459,0.2425356243089459,53.82436481821278,0.4307207464204408,0.4307207464204408,0.4307207464204407
4.324324324324325,0.24253562476099494,0.24253562476099494,0.24253562476099494,0.24253562476099494,53.8611382453698,0.4307207481159988,0.4307207481159988,0.4307207481159987
4.364364364364365,0.24253562428351394,0.24253562428351394,0.24253562428351394,0.24253562428351394,53.89881581977103,0.43072074640732805,0.43072074640732805,0.430720746407328
4.404404404404405,0.24253562475902557,0.24253562475902557,0.24253562475902557,0.24253562475902557,53.93733531128414,0.4307207480815909,0.4307207480815909,0.4307207480815909
4.444444444444445,0.24253562429401757,0.24253562429401757,0.24253562429401757,0.24253562429401757,53.97663324027037,0.43072074651838466,0.43072074651838466,0.4307207465183846
4.484484484484485,0.2425356247407103,0.2425356247407103,0.2425356247407103,0.2425356247407103,54.01664498167848,0.4307207479972168,0.4307207479972168,0.4307207479972168
4.524524524524525,0.24253562431809594,0.24253562431809594,0.24253562431809594,0.24253562431809594,54.05730488486025,0.4307207466724209,0.4307207466724209,0.4307207466724209
4.564564564564565,0.24253562471516674,0.24253562471516674,0.24253562471516674,0.24253562471516674,54.09854638493006,0.43072074789933007,0.43072074789933007,0.43072074789933007
4.604604604604605,0.24253562434131565,0.24253562434131565,0.24253562434131565,0.24253562434131565,54.1403021189432,0.43072074681324435,0.43072074681324435,0.43072074681324435
4.644644644644645,0.2425356246911614,0.2425356246911614,0.2425356246911614,0.2425356246911614,54.18250404269732,0.43072074782004255,0.43072074782004255,0.43072074782004255
4.684684684684685,0.24253562435376172,0.24253562435376172,0.24253562435376172,0.24253562435376172,54.22508354347145,0.43072074690604156,0.43072074690604156,0.43072074690604156
4.724724724724725,0.24253562467641557,0.24253562467641557,0.24253562467641557,0.24253562467641557,54.267971560226826,0.4307207477867261,0.4307207477867261,0.4307207477867261
4.764764764764765,0.24253562434796486,0.24253562434796486,0.24253562434796486,0.24253562434796486,54.311098692922535,0.4307207469254779,0.4307207469254779,0.4307207469254779
4.804804804804805,0.24253562467716,0.24253562467716,0.24253562467716,0.24253562467716,54.35439532478663,0.430720747823192,0.430720747823192,0.430720747823192
4.844844844844845,0.24253562431741368,0.24253562431741368,0.24253562431741368,0.24253562431741368,54.397791727268704,0.43072074684660255,0.43072074684660255,0.43072074684660266
4.884884884884885,0.24253562469690998,0.24253562469690998,0.24253562469690998,0.24253562469690998,54.44121818444267,0.4307207479490121,0.4307207479490121,0.43072074794901216
4.924924924924925,0.24253562425740044,0.24253562425740044,0.24253562425740044,0.24253562425740044,54.4846050911283,0.4307207466439814,0.4307207466439814,0.4307207466439814
4.964964964964965,0.24253562473096119,0.24253562473096119,0.24253562473096119,0.24253562473096119,54.5278830813478,0.4307207481650409,0.4307207481650409,0.430720748165041
5.005005005005005,0.2425356241757224,0.2425356241757224,0.2425356241757224,0.2425356241757224,54.57098311537991,0.43072074633023155,0.43072074633023155,0.4307207463302316
5.045045045045045,0.2425356247576208,0.2425356247576208,0.2425356247576208,0.2425356247576208,54.61383661583485,0.43072074842174907,0.43072074842174907,0.43072074842174907
5.085085085085085,0.24253562414269123,0.24253562414269123,0.24253562414269123,0.24253562414269123,54.65637553885355,0.43072074615487616,0.43072074615487616,0.43072074615487616
5.125125125125125,0.2425356246936999,0.2425356246936999,0.2425356246936999,0.2425356246936999,54.6985325196421,0.4307207484435146,0.4307207484435146,0.4307207484435146
5.165165165165165,0.2425356243382814,0.2425356243382814,0.2425356243382814,0.2425356243382814,54.74024092959289,0.43072074676958755,0.43072074676958755,0.43072074676958755
5.205205205205205,0.24253562438782916,0.24253562438782916,0.24253562438782916,0.24253562438782916,54.78143501920453,0.43072074754024253,0.43072074754024253,0.43072074754024253
5.245245245245245,0.24253562480643032,0.24253562480643032,0.24253562480643032,0.24253562480643032,54.822049986171294,0.43072074860463133,0.43072074860463133,0.43072074860463133
5.285285285285285,0.24253562398562525,0.24253562398562525,0.24253562398562525,0.24253562398562525,54.86202207432664,0.4307207456317098,0.4307207456317098,0.4307207456317098
5.325325325325325,0.24253562451077637,0.24253562451077637,0.24253562451077637,0.24253562451077637,54.90128869866243,0.4307207483534766,0.4307207483534766,0.4307207483534766
5.365365365365365,0.24253562557456218,0.24253562557456218,0.24253562557456218,0.24253562557456218,54.93978848804891,0.4307207520014584,0.4307207520014584,0.43072075200145826
5.405405405405405,0.24253562445701904,0.24253562445701904,0.24253562445701904,0.24253562445701904,54.97746138443695,0.43072074747777067,0.43072074747777067,0.43072074747777067
5.445445445445445,0.24253562343647397,0.24253562343647397,0.24253562343647397,0.24253562343647397,55.01424877669991,0.4307207461050951,0.4307207461050951,0.4307207461050951
5.485485485485485,0.24253562358635752,0.24253562358635752,0.24253562358635752,0.24253562358635752,55.05009353228496,0.43072074750810807,0.43072074750810807,0.43072074750810807
5.525525525525525,0.24253562383527205,0.24253562383527205,0.24253562383527205,0.24253562383527205,55.084940080651144,0.4307207484182298,0.4307207484182298,0.43072074841822994
5.565565565565565,0.24253562379415616,0.24253562379415616,0.24253562379415616,0.24253562379415616,55.11873450530379,0.43072074770769203,0.43072074770769203,0.43072074770769203
5.605605605605605,0.24253562401619544,0.24253562401619544,0.24253562401619544,0.24253562401619544,55.15142462130735,0.4307207475126223,0.4307207475126223,0.43072074751262224
5.645645645645645,0.242535624322936,0.242535624322936,0.242535624322936,0.242535624322936,55.1829600344246,0.43072074803520294,0.43072074803520294,0.43072074803520294
5.685685685685685,0.24253562413602786,0.24253562413602786,0.24253562413602786,0.24253562413602786,55.213292209185006,0.43072074682857847,0.43072074682857847,0.43072074682857847
5.7257257257257255,0.24253562444205354,0.24253562444205354,0.24253562444205354,0.24253562444205354,55.2423745525058,0.4307207473207885,0.4307207473207885,0.4307207473207885
5.7657657657657655,0.24253562456003713,0.24253562456003713,0.24253562456003713,0.24253562456003713,55.27016244930698,0.4307207476002614,0.4307207476002614,0.4307207476002614
5.8058058058058055,0.24253562434846904,0.24253562434846904,0.24253562434846904,0.24253562434846904,55.2966133376419,0.4307207464678593,0.4307207464678593,0.4307207464678592
5.8458458458458455,0.24253562474506785,0.24253562474506785,0.24253562474506785,0.24253562474506785,55.32168677292499,0.43072074771879526,0.43072074771879526,0.43072074771879515
5.885885885885886,0.242535624459042,0.242535624459042,0.242535624459042,0.242535624459042,55.34534444976217,0.43072074675371985,0.43072074675371985,0.43072074675371985
5.925925925925926,0.24253562466761752,0.24253562466761752,0.24253562466761752,0.24253562466761752,55.36755029294971,0.43072074722974746,0.43072074722974746,0.43072074722974746
5.965965965965966,0.2425356246714934,0.2425356246714934,0.2425356246714934,0.2425356246714934,55.38827046826653,0.43072074750544764,0.43072074750544764,0.43072074750544764
6.006006006006006,0.24253562447924942,0.24253562447924942,0.24253562447924942,0.24253562447924942,55.40747344466428,0.43072074661648413,0.43072074661648413,0.43072074661648413
6.046046046046046,0.2425356247975794,0.2425356247975794,0.2425356247975794,0.2425356247975794,55.42513003954305,0.4307207478904495,0.4307207478904495,0.4307207478904495
6.086086086086086,0.24253562440363924,0.24253562440363924,0.24253562440363924,0.24253562440363924,55.441213428011686,0.4307207465037547,0.4307207465037547,0.4307207465037547
6.126126126126126,0.24253562477804133,0.24253562477804133,0.24253562477804133,0.24253562477804133,55.45569922129071,0.4307207477442944,0.4307207477442944,0.4307207477442944
6.166166166166166,0.24253562451850408,0.24253562451850408,0.24253562451850408,0.24253562451850408,55.46856544670103,0.4307207470634239,0.4307207470634239,0.4307207470634239
6.206206206206206,0.24253562463611605,0.24253562463611605,0.24253562463611605,0.24253562463611605,55.479792621241735,0.43072074723180165,0.43072074723180165,0.43072074723180165
6.246246246246246,0.2425356246754978,0.2425356246754978,0.2425356246754978,0.2425356246754978,55.489363744893396,0.4307207476744614,0.4307207476744614,0.4307207476744614
6.286286286286286,0.2425356244553378,0.2425356244553378,0.2425356244553378,0.2425356244553378,55.497264332576194,0.43072074668001775,0.43072074668001775,0.43072074668001775
6.326326326326326,0.24253562477607593,0.24253562477607593,0.24253562477607593,0.24253562477607593,55.50348244367106,0.4307207479814646,0.4307207479814646,0.4307207479814646
6.366366366366366,0.24253562436547196,0.24253562436547196,0.24253562436547196,0.24253562436547196,55.508008665421336,0.4307207464891823,0.4307207464891823,0.4307207464891823
6.406406406406406,0.24253562477707655,0.24253562477707655,0.24253562477707655,0.24253562477707655,55.51083617072435,0.4307207478961689,0.4307207478961689,0.4307207478961689
6.446446446446447,0.24253562443880308,0.24253562443880308,0.24253562443880308,0.24253562443880308,55.51196067351542,0.43072074687255363,0.43072074687255363,0.43072074687255363
6.486486486486487,0.2425356246805838,0.2425356246805838,0.2425356246805838,0.2425356246805838,55.51138048541022,0.4307207474979787,0.4307207474979787,0.4307207474979787
6.526526526526527,0.2425356245783721,0.2425356245783721,0.2425356245783721,0.2425356245783721,55.509096476271175,0.43072074743846717,0.43072074743846717,0.43072074743846717
6.566566566566567,0.24253562452561592,0.24253562452561592,0.24253562452561592,0.24253562452561592,55.50511209939698,0.43072074696826756,0.43072074696826756,0.43072074696826756
6.606606606606607,0.24253562470479414,0.24253562470479414,0.24253562470479414,0.24253562470479414,55.499433379080635,0.4307207478714285,0.4307207478714285,0.4307207478714285
6.646646646646647,0.24253562438221307,0.24253562438221307,0.24253562438221307,0.24253562438221307,55.492068892856096,0.4307207465483966,0.4307207465483966,0.4307207465483966
6.686686686686687,0.2425356247700043,0.2425356247700043,0.2425356247700043,0.2425356247700043,55.48302978758957,0.43072074802711013,0.43072074802711013,0.43072074802711013
6.726726726726727,0.24253562434173,0.24253562434173,0.24253562434173,0.24253562434173,55.47232972616315,0.43072074650709197,0.43072074650709197,0.43072074650709197
6.766766766766767,0.24253562475632884,0.24253562475632884,0.24253562475632884,0.24253562475632884,55.459984917203,0.43072074788984355,0.43072074788984355,0.43072074788984355
6.806806806806807,0.24253562442112858,0.24253562442112858,0.24253562442112858,0.24253562442112858,55.446014046664914,0.4307207468891901,0.4307207468891901,0.4307207468891901
6.846846846846847,0.24253562466951645,0.24253562466951645,0.24253562466951645,0.24253562466951645,55.43043829813022,0.43072074752379147,0.43072074752379147,0.43072074752379147
6.886886886886887,0.24253562454586197,0.24253562454586197,0.24253562454586197,0.24253562454586197,55.4132812915929,0.43072074739139965,0.43072074739139965,0.4307207473913997
6.926926926926927,0.24253562453511174,0.24253562453511174,0.24253562453511174,0.24253562453511174,55.39456907616865,0.4307207470530905,0.4307207470530905,0.4307207470530905
6.966966966966967,0.24253562466412723,0.24253562466412723,0.24253562466412723,0.24253562466412723,55.374330087833684,0.4307207478067023,0.4307207478067023,0.43072074780670233
7.007007007007007,0.24253562439476298,0.24253562439476298,0.24253562439476298,0.24253562439476298,55.35259510941656,0.4307207466285117,0.4307207466285117,0.43072074662851184
